date,n_pixels,n_above_18C,n_above_19C,n_above_20C,n_above_21C,n_above_22C,n_above_23C,n_above_24C,n_above_25C,n_above_26C,n_above_27C,n_above_28C,n_above_29C,n_above_30C,n_above_31C,n_above_32C,n_above_33C,n_above_34C,n_above_35C
1990-09-20,204666,16461,12294,8561,6063,4039,1371,222,0,0,0,0,0,0,0,0,0,0,0
1990-09-21,204666,15529,11906,8316,5973,3978,1281,155,0,0,0,0,0,0,0,0,0,0,0
1990-09-22,204666,15769,11709,7832,5829,3929,1231,205,0,0,0,0,0,0,0,0,0,0,0
1990-09-23,204666,15548,11393,7905,5809,3888,1389,326,0,0,0,0,0,0,0,0,0,0,0
1990-09-24,204666,15876,11639,8013,6044,4003,1916,451,0,0,0,0,0,0,0,0,0,0,0
1990-09-25,204666,15556,11779,8581,6396,4347,2323,461,0,0,0,0,0,0,0,0,0,0,0
1990-09-26,204666,15643,12194,8778,6605,4534,2584,443,0,0,0,0,0,0,0,0,0,0,0
1990-09-27,204666,15961,12170,8794,6637,4768,2810,503,0,0,0,0,0,0,0,0,0,0,0
1990-09-28,204666,16208,11975,8773,6450,4571,2898,641,0,0,0,0,0,0,0,0,0,0,0
1990-09-29,204666,16328,12592,9178,6696,4373,2135,150,0,0,0,0,0,0,0,0,0,0,0
1990-09-30,204666,16080,12579,9164,6402,4273,1715,94,0,0,0,0,0,0,0,0,0,0,0
1990-10-01,204666,15326,12647,9147,6345,4136,1499,56,0,0,0,0,0,0,0,0,0,0,0
1990-10-02,204666,14441,11543,8200,5519,3448,927,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-03,204666,14394,11306,8042,5287,2604,300,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-04,204666,14080,10809,7940,5285,2137,264,1,0,0,0,0,0,0,0,0,0,0,0
1990-10-05,204666,13424,9825,6867,3460,1269,38,2,0,0,0,0,0,0,0,0,0,0,0
1990-10-06,204666,12153,8278,5400,3260,1197,23,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-07,204666,12324,8917,6017,3725,1491,33,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-08,204666,12439,8994,6051,4079,2073,356,9,0,0,0,0,0,0,0,0,0,0,0
1990-10-09,204666,12757,9150,6156,4158,2203,386,7,0,0,0,0,0,0,0,0,0,0,0
1990-10-10,204666,12583,8556,5719,4002,2055,390,5,0,0,0,0,0,0,0,0,0,0,0
1990-10-11,204666,12674,8289,5769,3952,2002,350,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-12,204666,9827,6765,4916,3275,630,106,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-13,204666,9572,6610,4818,2971,598,154,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-14,204666,9528,6474,4624,2431,485,102,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-15,204666,8607,6031,4468,1792,430,87,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-16,204666,8284,6030,4379,1706,364,47,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-17,204666,8595,6382,4660,1815,324,19,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-18,204666,8150,6152,3783,884,191,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-19,204666,7608,5764,3154,990,120,21,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-20,204666,7566,5675,2960,1061,198,23,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-21,204666,7407,5551,2993,1180,185,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-22,204666,6932,5165,2611,1037,74,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-23,204666,6963,5145,2585,900,70,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-24,204666,7012,5126,3139,893,84,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-25,204666,7101,5276,3394,1059,134,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-26,204666,7020,5158,3369,1294,359,41,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-27,204666,6933,4993,3213,1288,349,41,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-28,204666,6872,4955,3011,1062,335,40,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-29,204666,6504,4473,2546,770,298,11,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-30,204666,6596,4226,1884,567,186,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-10-31,204666,6764,4258,1914,795,102,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-01,204666,6716,4203,1878,702,67,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-02,204666,6566,4034,1816,687,73,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-03,204666,6008,3771,1562,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-04,204666,5536,3198,1200,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-05,204666,5282,2853,1001,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-06,204666,4825,2298,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-07,204666,3737,1420,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-08,204666,3514,1233,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-09,204666,3422,1122,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-10,204666,3313,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-11,204666,1859,501,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-12,204666,1646,383,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-13,204666,1680,391,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-14,204666,1769,471,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-15,204666,1592,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-16,204666,1427,464,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-17,204666,1614,652,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-18,204666,1506,672,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-19,204666,1336,695,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-20,204666,1318,742,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-21,204666,1371,655,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-22,204666,1537,701,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-23,204666,1671,788,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-24,204666,1601,792,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-25,204666,1580,800,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-26,204666,1522,812,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-27,204666,1378,748,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-28,204666,1231,654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-29,204666,1182,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-11-30,204666,1185,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-01,204666,1246,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-02,204666,1337,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-03,204666,1380,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-04,204666,915,136,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-05,204666,815,143,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-06,204666,789,161,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-07,204666,670,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-08,204666,763,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-09,204666,742,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-10,204666,859,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-11,204666,1225,117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-12,204666,1283,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-13,204666,1214,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-14,204666,542,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-15,204666,457,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-16,204666,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-17,204666,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-18,204666,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-19,204666,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-20,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-21,204666,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-22,204666,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-23,204666,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-24,204666,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-25,204666,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-26,204666,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-27,204666,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-28,204666,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-29,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-30,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-12-31,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-01,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-02,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-03,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-04,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-05,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-06,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-07,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-08,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-09,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-10,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-11,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-12,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-13,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-14,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-15,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-16,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-17,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-18,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-19,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-20,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-21,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-22,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-23,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-24,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-25,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-26,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-27,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-28,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-29,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-30,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-01-31,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-01,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-02,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-03,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-04,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-05,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-06,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-07,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-08,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-09,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-10,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-11,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-12,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-13,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-14,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-15,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-16,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-17,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-18,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-19,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-20,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-21,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-22,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-23,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-24,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-25,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-26,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-27,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-02-28,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-01,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-02,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-03,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-04,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-05,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-06,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-07,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-08,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-09,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-10,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-11,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-12,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-13,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-14,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-15,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-16,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-17,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-18,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-19,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-20,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-21,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-22,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-23,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-24,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-25,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-26,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-27,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-28,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-29,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-30,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-03-31,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-01,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-02,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-03,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-04,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-05,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-06,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-07,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-08,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-09,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-10,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-11,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-12,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-13,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-14,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-15,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-16,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-17,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-18,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-19,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-20,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-21,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-22,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-23,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-24,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-25,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-26,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-27,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-28,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-29,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-04-30,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-01,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-02,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-03,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-04,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-05,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-06,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-07,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-08,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-09,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-10,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-11,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-12,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-13,204666,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-14,204666,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-15,204666,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-16,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-17,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-18,204666,154,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-19,204666,156,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-20,204666,163,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-21,204666,126,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-22,204666,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-23,204666,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-24,204666,142,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-25,204666,129,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-26,204666,99,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-27,204666,91,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-28,204666,90,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-29,204666,84,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-30,204666,75,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-05-31,204666,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-01,204666,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-02,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-03,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-04,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-05,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-06,204666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-07,204666,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-08,204666,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-09,204666,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-10,204666,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-11,204666,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-12,204666,76,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-13,204666,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-14,204666,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-15,204666,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-16,204666,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-17,204666,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-18,204666,445,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-19,204666,558,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-20,204666,580,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-21,204666,574,153,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-22,204666,575,137,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-23,204666,365,127,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-24,204666,534,117,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-25,204666,553,135,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-26,204666,612,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-27,204666,539,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-28,204666,749,147,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-29,204666,788,144,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-06-30,204666,1012,345,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-07-01,204666,1182,375,122,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-07-02,204666,1390,466,168,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-07-03,204666,2352,723,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-07-04,204666,2374,706,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-07-05,204666,2236,669,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-07-06,204666,2480,745,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-07-07,204666,2758,840,454,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-07-08,204666,2965,963,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-07-09,204666,3055,1041,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-07-10,204666,2952,1055,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-07-11,204666,2933,1052,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
